panel,study,strand_number,strand,strand_key,sequencing_pattern,metric,method,method_raw,mean_score,sd_score,win_mean,win_sd,mean_r2,sd_r2
A,study1,1,Timing Sensitivity,timing,,chance_corrected_pseudo_r2,OMspell(expcost=0.50),OMspell_expcost_0.50,0.00990699459665302,0.0003396611415282799,,,0.00990699459665302,0.0003396611415282799
A,study1,1,Timing Sensitivity,timing,,chance_corrected_pseudo_r2,OMspellRS(expcost=0.50),OMspellRS_expcost_0.50,0.002715497731738357,0.0003881697710528111,,,0.002715497731738357,0.0003881697710528111
A,study1,1,Timing Sensitivity,timing,,chance_corrected_pseudo_r2,OMspell(expcost=0.75),OMspell_expcost_0.75,0.010093388937353547,0.00033420419255630207,,,0.010093388937353547,0.00033420419255630207
A,study1,1,Timing Sensitivity,timing,,chance_corrected_pseudo_r2,OMspellRS(expcost=0.75),OMspellRS_expcost_0.75,0.0036291482335829937,0.00037866127629775434,,,0.0036291482335829937,0.00037866127629775434
A,study1,1,Timing Sensitivity,timing,,chance_corrected_pseudo_r2,OMspell(expcost=1.00),OMspell_expcost_1.00,0.010132766676628518,0.00033031593512914043,,,0.010132766676628518,0.00033031593512914043
A,study1,1,Timing Sensitivity,timing,,chance_corrected_pseudo_r2,OMspellRS(expcost=1.00),OMspellRS_expcost_1.00,0.004378636021637297,0.00037191107222305485,,,0.004378636021637297,0.00037191107222305485
A,study1,1,Timing Sensitivity,timing,,chance_corrected_pseudo_r2,OMspell(expcost=1.50),OMspell_expcost_1.50,0.010114902389627508,0.0003253154205728253,,,0.010114902389627508,0.0003253154205728253
A,study1,1,Timing Sensitivity,timing,,chance_corrected_pseudo_r2,OMspellRS(expcost=1.50),OMspellRS_expcost_1.50,0.005526055972873486,0.00036339663418223975,,,0.005526055972873486,0.00036339663418223975
A,study1,1,Timing Sensitivity,timing,,chance_corrected_pseudo_r2,OMspell(expcost=2.00),OMspell_expcost_2.00,0.010076978636020409,0.0003222935897961385,,,0.010076978636020409,0.0003222935897961385
A,study1,1,Timing Sensitivity,timing,,chance_corrected_pseudo_r2,OMspellRS(expcost=2.00),OMspellRS_expcost_2.00,0.006353754642745368,0.0003585511630505987,,,0.006353754642745368,0.0003585511630505987
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,Hamming,HAM,0.2413278335292652,0.0015600770588013175,,,0.2413278335292652,0.0015600770588013175
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OM,OM,0.327774060498004,0.0020353390450424625,,,0.327774060498004,0.0020353390450424625
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,LCP,LCP,0.07769981172260164,0.0008243502191412973,,,0.07769981172260164,0.0008243502191412973
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,RLCP,RLCP,0.07766147135547787,0.0006834756560695845,,,0.07766147135547787,0.0006834756560695845
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,LCPmst,LCPmst,0.44743929191179116,0.0018742728561723246,,,0.44743929191179116,0.0018742728561723246
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,RLCPmst,RLCPmst,0.44743929191179116,0.0018742728561723246,,,0.44743929191179116,0.0018742728561723246
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,LCPspell(expcost=0.00),LCPspell_expcost_0.00,1.0,0.0,,,1.0,0.0
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,RLCPspell(expcost=0.00),RLCPspell_expcost_0.00,1.0,0.0,,,1.0,0.0
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,LCPspell(expcost=0.10),LCPspell_expcost_0.10,0.9848470034966226,7.047489488299944e-05,,,0.9848470034966226,7.047489488299944e-05
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,RLCPspell(expcost=0.10),RLCPspell_expcost_0.10,0.9848470034966226,7.047489488299944e-05,,,0.9848470034966226,7.047489488299944e-05
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,LCPspell(expcost=0.25),LCPspell_expcost_0.25,0.9625430993056613,0.00017225080246378456,,,0.9625430993056613,0.00017225080246378456
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,RLCPspell(expcost=0.25),RLCPspell_expcost_0.25,0.9625430993056613,0.00017225080246378456,,,0.9625430993056613,0.00017225080246378456
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,LCPspell(expcost=0.50),LCPspell_expcost_0.50,0.9264631137694972,0.00033195435430671697,,,0.9264631137694972,0.00033195435430671697
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,RLCPspell(expcost=0.50),RLCPspell_expcost_0.50,0.9264631137694972,0.00033195435430671697,,,0.9264631137694972,0.00033195435430671697
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,LCPspell(expcost=0.75),LCPspell_expcost_0.75,0.8916854891817951,0.00048012048470147086,,,0.8916854891817951,0.00048012048470147086
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,RLCPspell(expcost=0.75),RLCPspell_expcost_0.75,0.8916854891817951,0.00048012048470147086,,,0.8916854891817951,0.00048012048470147086
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,LCPspell(expcost=1.00),LCPspell_expcost_1.00,0.8581409584062509,0.0006176643921222271,,,0.8581409584062509,0.0006176643921222271
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,RLCPspell(expcost=1.00),RLCPspell_expcost_1.00,0.8581409584062509,0.0006176643921222211,,,0.8581409584062509,0.0006176643921222211
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,LCPspell(expcost=1.50),LCPspell_expcost_1.50,0.7944978293324791,0.0008641332051099771,,,0.7944978293324791,0.0008641332051099771
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,RLCPspell(expcost=1.50),RLCPspell_expcost_1.50,0.7944978293324791,0.0008641332051099721,,,0.7944978293324791,0.0008641332051099721
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,LCPspell(expcost=2.00),LCPspell_expcost_2.00,0.7350689702531104,0.0010771479738507135,,,0.7350689702531104,0.0010771479738507135
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,RLCPspell(expcost=2.00),RLCPspell_expcost_2.00,0.7350689702531104,0.0010771479738507135,,,0.7350689702531104,0.0010771479738507135
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspell(expcost=0.00),OMspell_expcost_0.00,1.0,0.0,,,1.0,0.0
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspellRS(expcost=0.00),OMspellRS_expcost_0.00,1.0,0.0,,,1.0,0.0
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspell(expcost=0.10),OMspell_expcost_0.10,0.6180676627941639,0.001275221775590784,,,0.6180676627941639,0.001275221775590784
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspellRS(expcost=0.10),OMspellRS_expcost_0.10,0.9671292725615608,0.00015019510131248943,,,0.9671292725615608,0.00015019510131248943
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspell(expcost=0.25),OMspell_expcost_0.25,0.425364857986234,0.0015386756900824528,,,0.425364857986234,0.0015386756900824528
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspellRS(expcost=0.25),OMspellRS_expcost_0.25,0.9228196878258943,0.00034049293035954675,,,0.9228196878258943,0.00034049293035954675
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspell(expcost=0.50),OMspell_expcost_0.50,0.3080140504873123,0.0015833713241391529,,,0.3080140504873123,0.0015833713241391529
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspellRS(expcost=0.50),OMspellRS_expcost_0.50,0.8598293962650799,0.0005870590431615526,,,0.8598293962650799,0.0005870590431615526
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspell(expcost=0.75),OMspell_expcost_0.75,0.2570214583612415,0.0015781969405042485,,,0.2570214583612415,0.0015781969405042485
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspellRS(expcost=0.75),OMspellRS_expcost_0.75,0.8074272942221427,0.000770838451613832,,,0.8074272942221427,0.000770838451613832
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspell(expcost=1.00),OMspell_expcost_1.00,0.22843989573925233,0.0015694808174385566,,,0.22843989573925233,0.0015694808174385566
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspellRS(expcost=1.00),OMspellRS_expcost_1.00,0.763138240625139,0.0009111300968611927,,,0.763138240625139,0.0009111300968611927
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspell(expcost=1.50),OMspell_expcost_1.50,0.1974131716776473,0.001555763358489997,,,0.1974131716776473,0.001555763358489997
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspellRS(expcost=1.50),OMspellRS_expcost_1.50,0.6923436740884884,0.0011069697155573484,,,0.6923436740884884,0.0011069697155573484
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspell(expcost=2.00),OMspell_expcost_2.00,0.18086759398238386,0.001546813354932172,,,0.18086759398238386,0.001546813354932172
B,study1,2,Sequencing Sensitivity (Complete Reversal),sequencing,complete_reversal,chance_corrected_pseudo_r2,OMspellRS(expcost=2.00),OMspellRS_expcost_2.00,0.6382335251983503,0.0012332823970016683,,,0.6382335251983503,0.0012332823970016683
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,Hamming,HAM,0.05411637641605507,0.0015995568855696864,,,0.05411637641605507,0.0015995568855696864
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OM,OM,0.10137012698571546,0.000997521054322743,,,0.10137012698571546,0.000997521054322743
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,LCP,LCP,0.011846262463452039,0.0002588963029020628,,,0.011846262463452039,0.0002588963029020628
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,RLCP,RLCP,0.011740413818829972,0.000174754393641575,,,0.011740413818829972,0.000174754393641575
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,LCPmst,LCPmst,0.3784854271259863,0.0018170362136473216,,,0.3784854271259863,0.0018170362136473216
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,RLCPmst,RLCPmst,0.3781135437086365,0.001846362673035311,,,0.3781135437086365,0.001846362673035311
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,LCPspell(expcost=0.00),LCPspell_expcost_0.00,1.0,0.0,,,1.0,0.0
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,RLCPspell(expcost=0.00),RLCPspell_expcost_0.00,1.0,0.0,,,1.0,0.0
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,LCPspell(expcost=0.10),LCPspell_expcost_0.10,0.9749893443660684,0.00010763696546477011,,,0.9749893443660684,0.00010763696546477011
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,RLCPspell(expcost=0.10),RLCPspell_expcost_0.10,0.974989167653718,0.00010766891678033787,,,0.974989167653718,0.00010766891678033787
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,LCPspell(expcost=0.25),LCPspell_expcost_0.25,0.9389066072484952,0.00025674229743597284,,,0.9389066072484952,0.00025674229743597284
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,RLCPspell(expcost=0.25),RLCPspell_expcost_0.25,0.9389055528243071,0.000256939763517169,,,0.9389055528243071,0.000256939763517169
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,LCPspell(expcost=0.50),LCPspell_expcost_0.50,0.8823094149709376,0.0004760181878299136,,,0.8823094149709376,0.0004760181878299136
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,RLCPspell(expcost=0.50),RLCPspell_expcost_0.50,0.8823055018247339,0.00047679278905513896,,,0.8823055018247339,0.00047679278905513896
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,LCPspell(expcost=0.75),LCPspell_expcost_0.75,0.8297296803205373,0.0006639140401907305,,,0.8297296803205373,0.0006639140401907305
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,RLCPspell(expcost=0.75),RLCPspell_expcost_0.75,0.8297214893560408,0.0006656218284522616,,,0.8297214893560408,0.0006656218284522616
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,LCPspell(expcost=1.00),LCPspell_expcost_1.00,0.7807542988812393,0.0008254053064298982,,,0.7807542988812393,0.0008254053064298982
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,RLCPspell(expcost=1.00),RLCPspell_expcost_1.00,0.7807407178510116,0.0008283783897272533,,,0.7807407178510116,0.0008283783897272533
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,LCPspell(expcost=1.50),LCPspell_expcost_1.50,0.6922292037711562,0.0010848372737160409,,,0.6922292037711562,0.0010848372737160409
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,RLCPspell(expcost=1.50),RLCPspell_expcost_1.50,0.6922024398768583,0.0010912429683683522,,,0.6922024398768583,0.0010912429683683522
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,LCPspell(expcost=2.00),LCPspell_expcost_2.00,0.6143775527879363,0.0012793631179024176,,,0.6143775527879363,0.0012793631179024176
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,RLCPspell(expcost=2.00),RLCPspell_expcost_2.00,0.6143355343534707,0.0012902538252099144,,,0.6143355343534707,0.0012902538252099144
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspell(expcost=0.00),OMspell_expcost_0.00,1.0,0.0,,,1.0,0.0
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspellRS(expcost=0.00),OMspellRS_expcost_0.00,1.0,0.0,,,1.0,0.0
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspell(expcost=0.10),OMspell_expcost_0.10,0.3541867287321899,0.0011781851790218327,,,0.3541867287321899,0.0011781851790218327
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspellRS(expcost=0.10),OMspellRS_expcost_0.10,0.9135146688934251,0.00034904088083749046,,,0.9135146688934251,0.00034904088083749046
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspell(expcost=0.25),OMspell_expcost_0.25,0.1931671134362522,0.0009709072263109126,,,0.1931671134362522,0.0009709072263109126
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspellRS(expcost=0.25),OMspellRS_expcost_0.25,0.8101181104574395,0.0006893412899837774,,,0.8101181104574395,0.0006893412899837774
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspell(expcost=0.50),OMspell_expcost_0.50,0.12100326396859325,0.0008355383125372734,,,0.12100326396859325,0.0008355383125372734
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspellRS(expcost=0.50),OMspellRS_expcost_0.50,0.6844265415088682,0.0009894851046053645,,,0.6844265415088682,0.0009894851046053645
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspell(expcost=0.75),OMspell_expcost_0.75,0.09439376645395715,0.0007808409961339468,,,0.09439376645395715,0.0007808409961339468
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspellRS(expcost=0.75),OMspellRS_expcost_0.75,0.5952115201909671,0.0011264462907851216,,,0.5952115201909671,0.0011264462907851216
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspell(expcost=1.00),OMspell_expcost_1.00,0.08080266378154959,0.0007472679584441216,,,0.08080266378154959,0.0007472679584441216
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspellRS(expcost=1.00),OMspellRS_expcost_1.00,0.5286811442418942,0.0011872243180026322,,,0.5286811442418942,0.0011872243180026322
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspell(expcost=1.50),OMspell_expcost_1.50,0.06686925691717131,0.0007117836824511571,,,0.06686925691717131,0.0007117836824511571
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspellRS(expcost=1.50),OMspellRS_expcost_1.50,0.4362203023757892,0.0012127863158867798,,,0.4362203023757892,0.0012127863158867798
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspell(expcost=2.00),OMspell_expcost_2.00,0.06009485054088652,0.0006895221995985276,,,0.06009485054088652,0.0006895221995985276
C,study1,2,Sequencing Sensitivity (Local Permutation),sequencing,local_permutation,chance_corrected_pseudo_r2,OMspellRS(expcost=2.00),OMspellRS_expcost_2.00,0.37512947511908673,0.0011921088267753976,,,0.37512947511908673,0.0011921088267753976
D,study1,2,Sequencing Sensitivity (Early Swap),sequencing,early_swap,chance_corrected_pseudo_r2,Hamming,HAM,0.07566534488095553,0.0014919238363678377,,,0.07566534488095553,0.0014919238363678377
D,study1,2,Sequencing Sensitivity (Early Swap),sequencing,early_swap,chance_corrected_pseudo_r2,OM,OM,0.09174151415308203,0.0012731152865284013,,,0.09174151415308203,0.0012731152865284013
D,study1,2,Sequencing Sensitivity (Early Swap),sequencing,early_swap,chance_corrected_pseudo_r2,LCP,LCP,0.07769981172260164,0.0008243502191412973,,,0.07769981172260164,0.0008243502191412973
D,study1,2,Sequencing Sensitivity (Early Swap),sequencing,early_swap,chance_corrected_pseudo_r2,RLCP,RLCP,0.00021597220179870303,4.252583106887312e-05,,,0.00021597220179870303,4.252583106887312e-05
D,study1,2,Sequencing Sensitivity (Early Swap),sequencing,early_swap,chance_corrected_pseudo_r2,LCPmst,LCPmst,0.44743929191179116,0.0018742728561723246,,,0.44743929191179116,0.0018742728561723246
D,study1,2,Sequencing Sensitivity (Early Swap),sequencing,early_swap,chance_corrected_pseudo_r2,RLCPmst,RLCPmst,0.24478973415640784,0.0021957196030037477,,,0.24478973415640784,0.0021957196030037477
D,study1,2,Sequencing Sensitivity (Early Swap),sequencing,early_swap,chance_corrected_pseudo_r2,LCPspell(expcost=0.00),LCPspell_expcost_0.00,1.0,0.0,,,1.0,0.0
D,study1,2,Sequencing Sensitivity (Early Swap),sequencing,early_swap,chance_corrected_pseudo_r2,RLCPspell(expcost=0.00),RLCPspell_expcost_0.00,1.0,0.0,,,1.0,0.0
D,study1,2,Sequencing Sensitivity (Early Swap),sequencing,early_swap,chance_corrected_pseudo_r2,LCPspell(expcost=0.10),LCPspell_expcost_0.10,0.9848470034966226,7.047489488299944e-05,,,0.9848470034966226,7.047489488299944e-05
D,study1,2,Sequencing Sensitivity (Early Swap),sequencing,early_swap,chance_corrected_pseudo_r2,RLCPspell(expcost=0.10),RLCPspell_expcost_0.10,0.9629588753502802,0.00016878056872431053,,,0.9629588753502802,0.00016878056872431053
D,study1,2,Sequencing Sensitivity (Early Swap),sequencing,early_swap,chance_corrected_pseudo_r2,LCPspell(expcost=0.25),LCPspell_expcost_0.25,0.9625430993056613,0.00017225080246378456,,,0.9625430993056613,0.00017225080246378456
